,id,label,text,triple
1984,7817.json,True,Says Health and Human Services Secretary Kathleen Sebelius told insurance companies they couldnt inform their policyholders of what they thought the impact of Obamacare would be on them.,
1985,4618.json,False,Says There are now Occupy Wall Street camps in hundreds of cities across the United States.,
1986,8646.json,True,"The CBO just said if we cut this unemployment benefits extension, we will kill jobs, because those people who are looking for work wont have any money to spend.",
1987,694.json,False,"Sarah Palin got more votes running for mayor of Wasilla, Alaska, than Joe Biden got running for president of the United States.",
1988,7353.json,True,"When total Sandy spending is added up, its more than the annual budget for the U.S. Department of Homeland Security. And its more than twice the annual budget of the U.S. Energy Department.",
1989,10103.json,True,In 1968 the average corporate CEO made 20 times the average workers pay. Today that multiple is about 350.,
1990,6395.json,True,Says About 7 in 10 of Oregons inmates are in prison for violent crimes and serious sex offenses.,
1991,695.json,True,"Senate Majority Leader Harry Reid said, quote, I cant stand John McCain. ",
1992,11001.json,False,The Civil War wasnt about slavery.,
1993,2215.json,True,"Hank Johnson voted against legislation to help first responders, teachers, vets and troops.",
1994,3686.json,False,Says he has exposed plans by Wisconsin Gov. Scott Walker to push legislation that would allow the state to declare financial martial law and take over municipal governments.,
1995,202.json,False,"No, I did not have illegal immigrants working at his mansion.",
1996,11662.json,True,"In Texas, weve had three ISISrelated incidents already.",
1997,295.json,False,"When the Fair Tax becomes law, it will be like waving a magic wand releasing us from pain and unfairness.",
1998,730.json,True,John McCain would reduce oversight of health insurance.,
1999,10835.json,True,Proposed fasttrack legislation allows presidents to easily use a future trade deal to override our domestic financial rules.,
2000,10129.json,True,Governor Carcieri has not been campaigning with me.,
2001,8395.json,False,"Says U.S. Rep. Steve Daines, RMont., opposes a vote on his own legislation that he proposed just a few months ago.",
2002,4200.json,True,Our government has spent 2.6 million to teach Chinese prostitutes how to drink responsibly.,
2003,1694.json,True,"Crist sent his top policy staffer to the House Committee to testify in support of the proposal, then vetoed the bill.",
2004,1205.json,False,"Recent census data shows that the average American family spends over 13,000 a year for health care coverage.",
2005,268.json,False,I supported the surge when you didnt.,
2006,205.json,False,"I spend a lot of time in Iowa, and believe it or not, in Ottumwa, Iowa, this is the heartland, the newspaper, the regular newspaper for Ottumwa, Iowa, is a bilingual newspaper.",
2007,5977.json,False,"Since Scott Walker took office as governor in January 2011, there has been an increase of 33,200 jobs in Wisconsin.",
2008,12748.json,True,Fortythree million Americans are on food stamps.,
2009,7795.json,True,"Buono voted 154 times to raise our taxes  like the sales tax, the income tax, health care taxes, even small business taxes.",
2010,5067.json,True,We havent had any legislation which took away one gun in the past 20 years from anybody in this countrynot one.,
2011,2220.json,False,"Phoenix, Ariz., is the No. 2 kidnapping capital of the world.",
2012,12799.json,True,Says Donald Trump games the U.S. visa system so he can hire temporary foreign workers at low wages.,
2013,9477.json,False,The Senate proposal to restore emergency unemployment benefits for five months was fully paid for.,
2014,9189.json,True,"From 1972 until 2011, the number of EPA employees increased by 107 percent while the number of total federal personnel decreased by 15 percent.",
2015,7010.json,True,We got back every dime used to rescue the banks.,
2016,9797.json,False,"While Arkansas seniors depend on Social Security and Medicare, Sen. Mark Pryor supports an overhaul so they couldnt get Social Security until they turn 68 or 69.",
2017,1256.json,True,A report by the health insurance industry ignores some of the key policies that are part of the Senate Finance Committee bill.,
2018,6671.json,True,Wayne Powell has a stated position of having no objection to taking In God We Trust off of U.S. currency.,
2019,7805.json,True,"There are about 120,000 solar energy jobs in the United States, but only 1,700 of them are in Georgia.",
2020,12576.json,False,"We dont know anything about Hillary in terms of religion. Now, shes been in the public eye for years and years, and yet theres no theres nothing out there.",
2021,2198.json,True,"Police officers in this state have that right, to check the immigration status of people they arrest.",
2022,5622.json,False,"Says only seven percent of 2009s stimulus bill went toward transportation projects, yet they created over onethird of the bills total jobs.",
2023,2748.json,False,Says Russ Feingold voted to give Social Security benefits to illegal immigrants,
2024,11634.json,True,Twentyfive percent of our kids in foster care are there because their parents are involved in drugs.,
2025,2267.json,False,Over 81 percent of the babies that are born at LBJ Hospital right here in Houston are born of women who are not here legally.,
2026,7017.json,False,"Under President Obama 4,000 tax hike on middleclass families.",
2027,5954.json,False,Betty Sutton gutted Medicare by 500 billion with her vote for the presidents health care bill.,
2028,11728.json,False,A Trump television ad shows Mexicans swarming over our southern border.,
2029,919.json,True,"In Chicago, school is never canceled because of winter weather.",
2030,12071.json,True,California cut about 1.3 billion in child care during the recession. Weve only reinvested about 300 million.,
2031,6300.json,True,"Donna Shalala left me with 12 million doses of smallpox vaccine and I created enough to vaccinate every man, woman and child against smallpox in America.",
2032,9039.json,False,President Barack Obama shut down NASA space flights and turned the agency into a Muslim outreach department.,
2033,5748.json,False,"This rule could prevent children under 18 from using such tools as a power screwdriver, a milking machine or something as simple as a wheelbarrow on the family farm . . .",
2034,2959.json,True,"Under the compromise tax agreement, 99.7 of American families will not pay 1 nickel in an estate tax.",
2035,11076.json,True,"Its commercial vehicles, 18 wheelers and above that cause 90 plus percent of the damages on our highways and bridges.",
2036,5389.json,False,Says he was exonerated in every single case in 1990s ethics violations charges.,
2037,4682.json,True,"After every major conflict ... what happened was that we ultimately hollowed out the force, largely by doing deep, acrosstheboard cuts.",
2038,9029.json,False,Millennials are more prolife than baby boomers and older Americans.,
2039,2045.json,True,Republicans extended unemployment insurance under President Bush when he asked to extend unemployment insurance.,
2040,2782.json,True,The amount of the revenue required by the state for the construction of highspeed rail is around 10 percent.,
2041,3497.json,True,"Ultimately, after an exhaustive investigation, the National Transportation Safety Board concluded that a Minneapolis bridge collapsed in 2007 because of an original design flaw dating back to the 1960s.",
2042,7031.json,True,"The truth is David Cicilline voted for tougher laws against child abusers, domestic abusers and abusers of the elderly.",
2043,155.json,False,"I had prostate cancer, five, six years ago. My chance of surviving prostate cancer, and thank God I was cured of it, in the United States, 82. My chances of surviving prostate cancer in England, only 44 under socialized medicine.",
2044,6507.json,False,"Your Congressman, Charlie Bass, took over 166,000 from Big Oil.",
2045,2829.json,True,"Weve been able to create about 60,000 net new jobs in Virginia since February.",
2046,561.json,False,"If you have an investment for your childs education or own a mutual fund or a stock in a retirement plan, Obama is going to raise your taxes.",
2047,7.json,True,"Corporate profits are up, CEO pay is up, but average wages of Americans are flat.",
2048,362.json,True,I have 35 years experience making change.,
2049,5812.json,False,Personal income is growing faster in Tennessee on average than any other state in the country.,
2050,6057.json,True,Says Barack Obama has played nearly 100 rounds of golf as president.,
2051,639.json,False,Obama wants to increase the size of government by 23 percent.,
2052,1582.json,False,"Bill White ... supports the ObamaCare socialized medicine plan, as well as Cap and Trade legislation that would kill thousands of Texas jobs.",
2053,3341.json,True,Says the Army is spending 7 million to sponsor a NASCAR team.,
2054,513.json,True,Obama voted to support President Bush between 40 and 50 percent of the time over the past two years.,
2055,11194.json,True,F The grade given to Florida for college affordability under Jeb Bushs leadership.,
2056,1023.json,False,The Democrats propose a governmentcontrolled health care plan that will deprive roughly 120 million Americans of their current health care coverage.,
2057,8880.json,False,"Says Milwaukee Mayor Tom Barrett is responsible for the roughly 7,800 I pay in property taxes per year.",
2058,1492.json,False,"As Houstons mayor, I helped our area lead the nation in job growth.",
2059,9228.json,True,"Americans will spend more on taxes in 2014 than they will on food, clothing and housing combined.",
2060,3658.json,False,President Obama was raised Muslim.,
2061,5304.json,True,Says Gov. Scott Walker made more than 70 million in cuts to job training programs through Wisconsins technical colleges.,
2062,11814.json,False,Neighbors of the San Bernardino shooters knew that they were talking about trying to take our country and attack it.,
2063,2333.json,False,Ron Johnson is willing to hand over the Great Lakes to the oil companies.,
2064,11872.json,True,There really isnt any kind of foreign policy network that is supporting and advising Sen. Sanders.,
2065,7069.json,False,Says Ovide Lamontagne wants to eliminate kindergarten.,
2066,9785.json,False,Heroin and prescription opioids are the number one cause of accidental or preventable death in Wisconsin.,
2067,747.json,True,"You know, we spent 3million to study the DNA of bears in Montana.",
2068,1697.json,False,"When you look at the nearly 150 men and women who have served us on the Texas Supreme Court, more than half of them had zero prior judicial experience.",
2069,3873.json,True,"Over the last 15 months, weve added more than 2 million jobs in the private sector. Thats far in excess of what it was in the comparable period after the last recession.",
2070,7527.json,False,The incidents of threats against President Barack Obama are greater than for any other president in modern times.,
2071,12685.json,True,John Faso took money from fossil fuel companies as they tried to take your land by eminent domain for a fracked gas pipeline.,
2072,1166.json,False,"It took Obama six months to pick out a family dog, but hes cramming health care reform down the countrys throat in a fraction of that time.",
2073,165.json,True,Mayor Giulianis lawsuit killed the lineitem veto.,
2074,6494.json,True,"While Barack Obama preaches we are our brothers keeper, his brother and aunt live in real poverty in Kenya.",
2075,2303.json,True,1 in 4 Rhode Islanders under the age of 65 does not have health insurance.,
2076,12640.json,False,"During my administration, for example, we boosted U.S. exports to Canada and Mexico by about 50 percent. That supports about 2.8 million American jobs.",
2077,5819.json,True,Says Mitt Romneys comments indicated he would not have pursued Osama bin Laden.,
2078,3214.json,False,"If you shut down Amtraks Northeast Corridor, its estimated youd have to add seven new lanes to I95 to accommodate the increased traffic.",
2079,1442.json,True,President Obamas proposed spending freeze will only reduce the 42 trillion in government spending proposed between 2011 and 2020 by little more than onehalf of 1 percent.,
2080,10995.json,True,"As governor, Maggie Hassan first proposed a 1 billion spending increase.",
2081,5818.json,False,"Just on Jan. 1 of this year, there were 40,000 new laws put on the books in one day.",
2082,3680.json,True,One of three patients hospitalized is harmed by the care they receive.,
2083,12540.json,True,There are 500 failing schools in North Carolina,
2084,9450.json,True,"At the beginning of World War II, we had a relatively small army, smaller than Portugals.",
2085,12956.json,False,Says Hillary Clinton wantsillegal immigrants collectingSocial Security benefits.,
2086,3561.json,False,Says JoAnne Kloppenburgs side had a 3to1 money advantage in the Wisconsin Supreme Court campaign.,
2087,12320.json,True,"Bernie Sanders voted with Republicans to protect the Minutemen, a hate group that used military tactics against our community.",
2088,9545.json,True,"Since the governor took office, Oregons unemployment rate has dropped to its lowest point in three years.",
2089,10136.json,False,"Rep. Carol SheaPorter votes with Nancy Pelosis Democrats 95 percent of the time, but Frank Guinta will take on both parties and has independent New Hampshire values.",
2090,3742.json,True,Were within 600 miles of 60 percent of America. Were in a perfect location.,
2091,12764.json,True,Says Debbie Wasserman Schultz has voted for huge subsidies for the sugar industry ... as well as for delays in cleanups.,
2092,4833.json,False,"State budget cuts for local schools resulted in nearly 4,000 educator layoffs",
2093,7651.json,False,Says a gun bill before the Senate is proposing the universal registration of all firearms and their owners.,
2094,6644.json,True,"Says Charlie Crist was prolife, progun and vehemently antitax.",
2095,5686.json,True,We were the No. 1 job creator in America in February and we are now the No. 4 job creator in the last year.,
2096,8330.json,True,Up to half of all Americans have a preexisting condition.,
2097,10928.json,True,A Republican budget proposal would have Wisconsin have the weakest standards for who can be a teacher in the classroom in the country.,
2098,8645.json,True,Defensive medicine costs Georgia up to 14 billion a year.,
2099,4686.json,False,"You are prohibited from walking into the Capitol with a gun, but you can go after the County Commission or the School Board.",
2100,2100.json,False,"Of all the illegals in America, more than half come through Arizona.",
2101,9104.json,True,Georgia has recovered more than 60 million that was lost to Medicaid fraud,
2102,11969.json,False,This is a test of the factchecking widget.,
2103,7953.json,False,Says unsuccessful Texas abortion legislation was supported by a majority of Texans.,
2104,7451.json,False,"Says Did you know that the KeystoneXL project is expected to create 20,000 American jobs, including more than 800 in Oregon?",
2105,158.json,False,"In the 1990s, the Biden Crime Bill added 100,000 cops to Americas streets. As a result, murder and violent crime rates went down eight years in a row.",
2106,2548.json,False,Says that 93 percent of the time John Boccieri voted with Nancy Pelosi.,
2107,11222.json,True,"Rhode Island will become just the second state to mandate the vaccine and the only state to do so by regulatory fiat, without public debate, and without consideration from the elected representatives of the people.",
2108,12586.json,False,Says Paul Ryan shut off the CSPAN cameras when the Democrats started their sitin.,
2109,10433.json,True,The right to vote in this country has never been intrinsically tied to citizenship.,
2110,4936.json,False,Only one president has ever cut Medicare for seniors in this country . . . Barack Obama.,
2111,4754.json,True,"In Georgia, hardearned lottery dollars are doled out to the scions of wealthy families.",
2112,9752.json,False,Having a baby is aleading cause of poverty spells in the United States.,
2113,12614.json,False,David Jolly has used money and power to try to drill off our beaches.,
2114,8296.json,True,You have to get a license to fish on our beaches.,
2115,12597.json,True,Says Gov. Doug Ducey wants to use taxpayer dollars to increase the salaries of private prison guards.,
2116,9022.json,True,"The president won the youth vote 3 to1, but his numbers have dropped 20, 30 percent among the youth.",
2117,10772.json,False,"Minnesotas advantage in economic growth has been having Republicans in charge of at least one part of government for all but two years, while Wisconsin Democrats for many years before 2011 controlled both legislative chambers and the governorship.",
2118,2612.json,False,Says Tom Barrett supports a government takeover of our health care,
2119,2031.json,False,Rhode Island voters are moving away from the Democratic party to nonaffiliation,
2120,8444.json,True,Gov. Lincoln Chafee has imposed a mandatory abortion fee on all Rhode Islanders who buy health insurance through the states Obamacare exchange.,
2121,1946.json,True,"In the last 6 years, there have been 420 elections for State Senator and State Representative. Only three incumbents have been defeated!",
2122,5638.json,True,"Says Mitt Romney said we are going to have to live with high gas prices, its a good thing because it will reduce consumption, we dont want to produce any more gasoline.",
2123,6672.json,True,"Were seeing now 30 straight months of privatesector job growth, 4.6 million jobs created.",
2124,6850.json,False,Says President Obama has doubled the deficit.,
2125,581.json,True,McCain has switched to Obamas position on more troops to Afghanistan.,
2126,4494.json,False,The federal government has not engaged in border security at all.,
2127,3824.json,False,"Most of your serial killers, most of your people who commit domestic violence, they start off by abusing animals.",
2128,11102.json,True,One of the reasons I believe were in trouble in Yemen is we lost the population on drone strikes issues. Thats what stirred up the population. Thats what is happening in Yemen.,
2129,6599.json,False,Barack Obama began his presidency with an apology tour.,
2130,12708.json,False,Says President Barack Obama is absolutely a Muslim.,
2131,13073.json,False,"Says Ted Strickland supported giving 150 billion to Iranian regime that persecutes women, Christians and gays.",
2132,2963.json,False,"On the question on the DREAM Act, no  no to granting lower tuition to illegals.",
2133,8806.json,True,Says David Jollys former firm lobbied for hundreds of millions of dollars for a dictator in Pakistan.,
2134,3171.json,False,"Says getting excons to successfully return to society is important so we are not always faced constantly with recidivism, which is a big problem in the penitentiary today in the 70 to 80 percent range.",
2135,2671.json,False,On possibly raising the Social Security retirement age.,
2136,8072.json,False,"The Republicanauthored state budget includes a provision forcing people earning as little as 12,000 to buy private health insurance that could cost them as much as 4,000 per year.",
2137,12607.json,True,"As Bernie Sanders said, Hillary Clinton voted for virtually every trade agreement that has cost the workers of this country millions, millions of jobs.",
2138,2243.json,True,Most AGs dont go to court..,
2139,5465.json,False,Says State Comptroller Matthew Boxer pointed out that many towns are artificially lowering the real estate values that they report to Trenton in order to get hundreds of millions of dollars of additional school aid. This is the kind of fraud that needs to be addressed immediately.,
2140,10382.json,True,Milwaukee incarcerates 1.2 of white men and has incarcerated over 50 of black men in their 30s.,
2141,5588.json,True,We have 60 billion in 2010 in Medicare fraud.,
2142,1449.json,False,On a bipartisan task force on ways to improve fiscal policy.,
2143,5778.json,True,"In the past three years, weve added enough new oil and gas pipeline to circle the Earth and then some.",
2144,687.json,False,Obama is the Senates most liberal.,
2145,182.json,True,"Three out of the 18 benchmarks of the GAO have been fulfilled. Even among Republican math, that is a failing grade.",
2146,7238.json,True,The fiscal cliff deal ultimately raised taxes.,
2147,11580.json,True,"When President Barack Obama said ISIS, or ISIL, was contained, he was responding very specifically to the geographic expansion of ISIL in Iraq and Syria.",
2148,6374.json,False,"U.S. Olympic medal winners will owe up to 9,000 to the IRS.",
2149,3454.json,True,"Eleven years ago, the city of Detroit lifted the residency requirement for police officers and today, 53 percent of officers live outside of the city. If we want the tax base of Milwaukee to resemble the tax base of Detroit, this is the way to go.",
2150,1559.json,True,Texas is the fastest growing state with the most Fortune 500 companies.,
2151,10862.json,False,There was a 57percent decrease in fireworksrelated injuries in 2000 after Connecticut legalized sparklers compared to the 14 years prior.,
2152,955.json,False,"Look, the earmarks have come down significantly, 75 percent.",
2153,2151.json,True,Dave Aronberg was the first to demand that BP create a billiondollar fund to pay for the devastation.,
2154,3070.json,False,Says 2010 was the worst year ever for Americas doctors reimbursed by Medicare.,
2155,12889.json,True,Says Carlos Beruff supported Charlie Crist even after he switched parties.,
2156,8981.json,True,We have more women living in poverty in this state than almost anywhere else.,
2157,11815.json,False,I have not insulted Donald personally.,
2158,6955.json,False,Regulations have quadrupled. The rate of regulations quadrupled under this president.,
2159,11517.json,True,"Under his tax plan, the greatest gains, percentagewise, will be at the lower end of our plan.",
2160,5137.json,True,Mitt Romney is worth at least a quarter billion dollars and the bulk of his wealth remains in blind trusts and overseas bank accounts.,
2161,9661.json,True,"U.S. Senate candidate Michelle Nunn earned as much as 300,000 running a nonprofit that had laid off 90 workers.",
2162,7863.json,True,"Barbara Buono by the numbers As a Trenton politician, she voted to raise taxes 154 times. Under her, property taxes up 70 percent. Backed a 16 percent sales tax increase. Utilities, nursing homes, cell phones, parking lots, lottery wins, gyms She taxed them all. Architect of Corzines budget, she drove New Jersey 2 billion into debt. Barbara Buono by the numbers taking New Jersey backwards.",
2163,7169.json,False,"In recent years, menhaden numbers along our coast have plummeted by 90 percent.",
2164,395.json,False,You dont even have to go outside Obamas campaign to find advisers who are antiIsrael.,
2165,3113.json,True,Two years after the worst recession most of us have ever known ... corporate profits are up.,
2166,6196.json,False,Tim Kaine made Virginia the best state for business four years in a row.,
2167,13284.json,False,"During his 18year Senate career, Russ Feingold supported judges who voted to deny your individual Second Amendment right. He promises to protect those rights, but thats not what his record shows.",
2168,2849.json,False,"Says Gov. Rick Perrys administration has proposed ending immunizations for 113,000 kids.",
2169,1031.json,True,"Walking in the door Sonia Sotomayor would bring more experience on the bench, and more varied experience on the bench, than anyone currently serving on the United States Supreme Court had when they were appointed.",
2170,5475.json,False,"Remember, the president proposed eliminating charitable deductions for higherincome taxpayers.",
2171,12696.json,True,Granite State shipbuilders . . . built the first ship that sailed into battle under a new American flag.,
2172,11866.json,True,"Says Goldman Sachs CEO said Congress would have to cut Social Security, Medicare and Medicaid and give huge tax breaks to the wealthy and the large corporations.",
2173,6498.json,False,"Days after the Osama bin Laden raid, Hollywood was invited into the White House so that they could receive a briefing that revealed intelligence sources and methods.",
2174,6277.json,True,"Says Mitt Romney had millions in the Cayman Islands, a tax haven.",
2175,3762.json,True,"A large number of the uninsured earn 75,000 or more a year.",
2176,2281.json,True,There is already a mosque four blocks away.,
2177,7813.json,True,"If you are black or brown, you are nine times more likely to be stopped and frisked in New York City.",
2178,9122.json,True,Says Rick Scott presided over cuts to the Bright Futures college scholarship program.,
2179,10458.json,True,Today the top 1 percent earn a higher share of our national income than any year since 1928.,
2180,297.json,False,He reformed welfare before others tried.,
2181,778.json,False,1.3million people in America make their living off eBay.,
2182,9131.json,True,"Under Mary Burkes leadership, Commerce Department businessincentive programs had major shortcomings and 40 percent of jobs...didnt materialize.",
2183,7193.json,True,Northern Virginia is the most heavily trafficked place in the country.,
2184,3621.json,False,"Under a proposal by Rep. Paul Ryan, people on Medicare will only have 15,000 from the federal government to spend on their health care.",
2185,1281.json,True,"A fairly limited number of people, 25 million to 30 million, will be allowed to access a national health insurance exchange.",
2186,9715.json,True,Its been 17 years that weve had unemployment higher than the national average in Oregon.,
2187,11160.json,True,"Says Scott Walkers defunding of Planned Parenthood left women across the state stranded with nowhere else to turn for cancer screenings, breast exams and birth control.",
2188,3230.json,False,"The people that went to school with Barack Obama, they never saw him, they dont know who he is.",
2189,607.json,False,"John McCain will keep the estate tax at 0 percent, the same as it is now.",
2190,6336.json,True,"In 2010, Mr. Anthony Gemma described himself as a prolife candidate. Now, he claims to be prochoice.",
2191,7694.json,False,"In barely four years in office, five jihadists have reached their targets in the United States under Barack Obama, compared to zero in over seven years after 911 under George W. Bush.",
2192,5056.json,True,Wisconsins monthly job reports have a margin of error of 75 percent and were way off in eight of first 10 months of 2011.,
2193,6105.json,False,Says he has nearly 200 delegates bound to support his candidacy at the Republican National Convention.,
2194,9846.json,False,Says Rick Scott has teamed up with a felon convicted of running a Ponzi scheme to smear Charlie Crist.,
2195,10759.json,True,The Castro regime violated international norms by secretly shipping weapons to North Korea in violation of a U.N. embargo.,
2196,6907.json,True,Theres not one Democrat who endorses the RomneyRyan Medicare plan.,
2197,4341.json,True,The United States death rate is twoandahalf times higher for those who do not have a high school education.,
2198,6550.json,False,Says that Tennessee Gov. Bill Haslam has made it clear by his repeated actions that he will pursue a policy that promotes the interest of Islamist sic and their radical ideology as long as he is governor.,
2199,13341.json,True,Donald Trump says hed deport 16 million people.,
2200,1536.json,True,The Republicans have repeatedly said that they agree with 80 percent of whats in our bill.,
2201,4873.json,True,"A parttime Congress with half the pay would still make 38,000 a year more than the average American family.",
2202,8735.json,True,Nearly 40 percent of his McAllenarea constituents suffer from obesity.,
2203,8216.json,True,"Minnesota, Michigan, Iowa already have 70 mph speed limits on rural interstates, and we see that theyve been able to do it safely.",
2204,12133.json,False,Says Barack Obama was happily photographed holding a Tshirt with revolutionary Ernesto Che Guevaras face on it.,
2205,1176.json,True,"Switzerland and the Netherlands . . . cover all their citizens using private insurers, and they do so for much less cost.",
2206,12978.json,True,"Says Donald Trump himself contributed 100,000 to the Clinton Foundation.",
2207,13107.json,False,Our AfricanAmerican communities are absolutely in the worst shape theyve ever been in before. Ever. Ever. Ever.,
2208,13358.json,True,"Global warming leads to much quicker spread of the Zika virus because the increased temperature, makes mosquitoes mature faster, . . . bite more due to having a higher metabolism, and makes the Zika virus inside of them incubate faster.",
2209,2949.json,False,"Last year, ExxonMobil made 19 billion in profit. Guess what. They paid zero in taxes. They got a 156 million refund from the IRS.",
2210,6918.json,False,Signs letter saying Consumer Product Safety Commission is acting without consultation or input from the company to stop the sale of Buckyballs.,
2211,5353.json,True,We arent the only state cutting back on public television.,
2212,7864.json,False,"During the Bush administration, liberal groups were targeted by the IRS, similar to recent targeting.",
2213,10492.json,True,There are countries in Africa where they have higher vaccination rates than here in the United States.,
2214,12474.json,True,Says Donald Trump says climate change is a hoax invented by the Chinese.,
2215,7137.json,True,"Democratic Party candidates for the state Assembly actually received 200,000 more votes statewide than their Republican counterparts in the 2012 election",
2216,680.json,False,On support for the Bridge to Nowhere.,
2217,13158.json,True,Amendment 2 will bring kidfriendly pot candy to Florida.,
2218,12700.json,True,"For decades, the states gas tax has been among the highest in the nation.",
2219,990.json,True,More than 90 percent of the guns recovered in Mexico come from the United States.,
2220,10367.json,True,Colorado raked in 60 million in marijuana taxes and licensing fees in the past year.,
2221,10650.json,False,Small businesses are going out of business in record numbers.,
2222,1464.json,False,Were also cutting a Forest Service economic development program that strayed so far from any mission that it funded a music festival.,
2223,7912.json,True,Some of these members of the House of Representatives get hundreds of thousands of dollars in farm subsidies but want to cut food stamps.,
2224,7177.json,True,Says Massachusetts has three statemandated student tests and Finland just one.,
2225,11956.json,True,Says Donald Trump wants to keep big government in charge of federallyowned land.,
2226,4046.json,False,U.S. Reps. John Barrow and Sanford Bishop and their fellow Democrats went on a spending spree and now their credit card is maxed out.,
2227,62.json,True,Congress only funded half the wall between Mexico and the United States.,
2228,322.json,False,Gasoline would rise in price by approximately 50 cents a gallon if the McCainLieberman bill became law.,
2229,10255.json,True,"Turkeys today weigh 29.8 pounds. In the 30s, they weighed 13.2 pounds.",
2230,6317.json,False,The health care law includes a 3.8 sales tax on all real estate transactions.,
2231,10753.json,True,"America has lost over 50,000 manufacturing factories on other trade deals.",
2232,402.json,False,The board of a nonprofit organization on which Obama served as a paid director ... granted funding to a controversial Arab group.,"[['Obama', 'people/person/employment_history./business/employment_tenure/title', 'director']]"
2233,11456.json,True,We lose an average of 90 Americans every day because of guns.,
2234,491.json,True,"McCain voted against a bill to ban waterboarding, and then applauded President Bush for vetoing that ban.","[['McCain', 'people/person/employment_history./business/employment_tenure/title', 'Bush'], ['Bush', 'people/person/employment_history./business/employment_tenure/title', 'President']]"
2235,5207.json,True,Says 282 Texas school districts have requested emergency waivers to increase elementary school class sizes because of unprecedented fiscal challenges.,
2236,11891.json,True,We bailed out Johnson Controls when we saved the auto industry and now they want to avoid paying taxes.,
2237,10803.json,False,"Amendments Hillary Clinton supported and voted for in 2006, she no longer supported in 2008, showing she changed positions on an India nuclear deal.",
2238,7216.json,True,"The socalled doc fix in the fiscal cliff deal will cut payments for treating illnesses disproportionately impacting minorities, including end stage renal disease and diabetes.",
2239,3777.json,False,The Democrats have already voted to ban our conventional light bulbs ... in favor of dangerous fluorescent light bulbs.,
2240,6094.json,False,"Says Barack Obama admits hes coming for our guns, telling Sarah Brady, We are working on gun control, but under the radar.",
2241,7480.json,False,"Of 60 billion Congress approved in response to Hurricane Sandy, only 10 percent was for disaster relief.",
2242,10342.json,True,The President has decided to move forward with executive actions on immigration that he has said on numerous occasions that he didnt have the constitutional power to take.,
2243,7666.json,True,Says Abraham Lincoln supported an agreement that allowed slavery in New Mexico and a law to return runaway slaves to their owners.,
2244,606.json,False,On public financing of his campaign.,
2245,4306.json,True,"The megarich pay about 15 percent in taxes, while the middle class fall into the 15 percent and 25 percent income tax brackets, and then are hit with heavy payroll taxes to boot.",
2246,3322.json,False,Wisconsin Gov. Scott Walkers estimate of a 3.6 billion state budget deficit is manufactured and a bogus figure.,"[['Scott Walkers', 'people/person/employment_history./business/employment_tenure/title', 'Gov.']]"
2247,1922.json,False,"Rob Teilhet, Just another career politician.",
2248,2450.json,True,"Children born today will carry a 30,000 share of the national debt.",
2249,216.json,True,A ham and cheese sandwich on one slice of bread is the responsibility of the USDA ... But a ham and cheese sandwich on two slices of bread is the responsibility of the Food and Drug Administration.,
2250,3412.json,True,Tapping the Strategic Petroleum Reserve would immediately lower gasoline prices,
2251,11382.json,False,"Among Syrian refugees, there arent that many women, there arent that many children.",
2252,5787.json,True,The Buffett Rule will bring in less than 5 billion per year. ... Enough to pay one weeks interest on the national debt.,
2253,4520.json,True,We have had over 40 days this summer where it was unsafe to breathe the air.,
2254,2510.json,False,Says Will Rasmussen supported a sales tax as recently as last spring.,
2255,5040.json,True,On instances when abortions should be allowed.,
2256,1292.json,False,Onethird of the health care dollar goes to no such thing as health care it goes to the insurance companies.,
2257,11108.json,False,"The Texas Capitol faces South toward Goliad, in memory of the most horrific battle of the Texas Revolution.",
2258,13429.json,False,Says Mike Coffman said two different things stop the deportationsin a Spanishlanguage debate and youre going to be deportedin an Englishlanguage TV interview.,
2259,2331.json,True,Both the state and federal governments make more per gallon in gas taxes than the oil companies make themselves for doing all the work.,
2260,7364.json,True,Says Austin trains are full at rush hour and packed for special events.,
2261,1126.json,False,"Seniors and the disabled will have to stand in front of Obamas death panel so his bureaucrats can decide, based on a subjective judgment of their level of productivity in society, whether they are worthy of health care.",
2262,9349.json,True,Governor Scott Cut Taxes 40 Times For Florida Families,"[['Scott', 'people/person/employment_history./business/employment_tenure/title', 'Governor']]"
2263,1954.json,True,"Every day, oil continues to pour into the Gulf of Mexico. ... Even with disaster on our coast..., Richard Burr voted to let big oil off the hook.","[['Gulf of', 'location/country/languages_spoken', 'Mexico']]"
2264,2018.json,True,"Today, Florida is in 50th place in spending on education.",
2265,3229.json,True,"Since Sept. 11, 2001, 270,000 Americans were killed by gunfire at home.",
2266,1808.json,False,On returning Republican campaign contributions.,
2267,6235.json,True,Montana Democratic Sen. Jon Tester is the largest recipient of lobbyist money.,
2268,9790.json,True,A regulatory thing means you cant show someone drinking beer on camera.,
2269,5875.json,True,Says Mitt Romney has refused to say whether he would have vetoed or signed the Lilly Ledbetter Fair Pay Act.,
2270,4039.json,False,Says Wisconsins 201113 state budget contains no fee increases,
2271,11719.json,False,Existing law right now requires 700 miles of doublelayered border fencing on the Mexico border.,
2272,7190.json,True,"Among Milwaukee Public Schools students, 86 percent are behind in reading and 80 percent are behind in math.",
2273,10430.json,True,Online voter registration is a more secure way of doing voter registration.,
2274,8861.json,True,Says Alex Sink even supported a tax on homeowners insurance policies.,
2275,5111.json,False,Whats clear is Romney likes firing people.,
